30	166	196	54	4
30	180	195	51	4
31	0	51	195	4
31	13	51	93	4
31	26	51	91	4
31	38	52	91	4
31	51	53	92	4
31	64	60	95	4
31	76	61	112	4
31	90	84	112	4
31	103	82	114	4
31	116	83	120	4
31	128	85	117	4
31	141	105	93	4
31	154	107	90	4
31	166	196	54	4
31	180	195	51	4
32	0	51	195	4
32	13	51	94	4
32	26	51	91	4
32	38	52	91	4
32	51	53	89	4
32	64	57	96	4
32	76	62	112	4
32	90	83	112	4
32	103	82	115	4
32	116	83	121	4
32	128	83	87	4
32	141	105	89	4
32	154	107	117	4
32	166	197	53	4
32	180	194	51	4
33	0	52	195	4
33	13	51	95	4
33	26	51	90	4
33	38	53	88	4
33	51	53	89	4
33	64	60	112	4
33	76	62	112	4
33	90	83	113	4
33	103	82	115	4
33	116	83	121	4
33	128	85	116	4
33	141	108	89	4
33	154	107	87	4
33	166	195	53	4
33	180	194	52	4
34	0	51	195	4
34	13	51	97	4
34	26	51	93	4
34	38	52	89	4
34	51	54	89	4
34	64	60	95	4
34	76	62	112	4
34	90	83	112	4
34	103	82	113	4
34	116	83	121	4
34	128	85	88	4
34	141	105	90	4
34	154	106	89	4
34	166	196	54	4
34	180	195	51	4
35	0	52	195	4
35	13	51	93	4
35	26	51	90	4
35	38	52	89	4
35	51	53	89	4
35	64	60	95	4
35	76	61	112	4
35	90	84	112	4
35	103	82	113	4
35	116	82	119	4
35	128	84	115	4
35	141	106	90	4
35	154	107	87	4
35	166	198	53	4
35	180	195	51	4
36	0	51	197	4
36	13	51	93	4
36	26	51	91	4
36	38	52	94	4
36	51	53	89	4
36	64	61	95	4
36	76	62	112	4
36	90	83	113	4
36	103	83	115	4
36	116	82	120	4
36	128	84	117	4
36	141	106	87	4
36	154	107	117	4
36	166	197	53	4
36	180	194	51	4
38	0	52	195	4
38	13	51	93	4
38	26	51	91	4
38	38	53	89	4
38	51	54	88	4
38	64	61	113	4
38	76	62	113	4
38	90	83	113	4
38	103	82	115	4
38	116	82	122	4
38	128	84	115	4
38	141	105	92	4
38	154	300	91	4
38	166	197	53	4
38	180	194	51	4
39	0	52	195	4
39	13	51	95	4
39	26	51	92	4
39	38	53	89	4
39	51	53	91	4
39	64	60	114	4
39	76	62	113	4
39	90	84	115	4
39	103	82	113	4
39	116	82	120	4
39	128	85	115	4
39	141	105	87	4
39	154	106	117	4
39	166	195	54	4
39	180	194	51	4
40	0	52	196	4
40	13	51	96	4
40	26	51	90	4
40	38	53	89	4
40	51	54	87	4
40	64	60	112	4
40	76	62	111	4
40	90	84	113	4
40	103	83	114	4
40	116	82	120	4
40	128	85	89	4
40	141	106	117	4
40	154	106	117	4
40	166	198	53	4
40	180	195	52	4
42	0	160	196	5
42	13	42	194	5
42	26	42	197	5
42	38	39	98	5
42	51	39	95	5
42	64	77	95	5
42	76	75	94	5
42	90	73	97	5
42	103	54	143	5
42	116	55	104	5
42	128	55	97	5
42	141	125	97	5
42	154	125	150	5
42	166	195	193	5
42	180	195	106	5
46	0	157	196	5
46	13	42	194	5
46	26	43	196	5
46	38	39	117	5
46	51	40	96	5
46	64	76	93	5
46	76	74	94	5
46	90	57	97	5
46	103	53	141	5
46	116	54	101	5
46	128	55	99	5
46	141	124	99	5
46	154	125	150	5
46	166	201	193	5
46	180	195	91	5
47	0	99	195	5
47	13	42	195	5
47	26	43	196	5
47	38	39	115	5
47	51	39	96	5
47	64	77	94	5
47	76	74	95	5
47	90	73	99	5
47	103	54	142	5
47	116	54	105	5
47	128	55	98	5
47	141	125	99	5
47	154	129	150	5
47	166	200	194	5
47	180	195	106	5
48	0	157	197	5
48	13	42	196	5
48	26	43	195	5
48	38	38	116	5
48	51	40	97	5
48	64	77	93	5
48	76	74	94	5
48	90	73	97	5
48	103	54	143	5
48	116	55	103	5
48	128	55	98	5
48	141	125	99	5
48	154	126	150	5
48	166	196	194	5
48	180	195	104	5
49	0	157	196	5
49	13	42	194	5
49	26	42	197	5
49	38	38	116	5
49	51	41	95	5
49	64	77	95	5
49	76	75	94	5
49	90	74	95	5
49	103	55	141	5
49	116	54	102	5
49	128	56	98	5
49	141	125	98	5
49	154	126	150	5
49	166	195	193	5
49	180	196	109	5
50	0	157	196	5
50	13	42	194	5
50	26	42	196	5
50	38	38	117	5
50	51	41	95	5
50	64	77	94	5
50	76	75	94	5
50	90	73	97	5
50	103	55	141	5
50	116	55	101	5
50	128	55	100	5
50	141	126	99	5
50	154	126	150	5
50	166	201	128	5
50	180	195	106	5
53	0	158	197	5
53	13	42	194	5
53	26	44	195	5
53	38	39	114	5
53	51	39	95	5
53	64	76	93	5
53	76	74	94	5
53	90	73	97	5
53	103	53	143	5
53	116	54	103	5
53	128	55	100	5
53	141	125	98	5
53	154	125	151	5
53	166	196	192	5
53	180	195	99	5
74	0	31	76	6
74	13	30	76	6
74	26	31	76	6
74	38	31	86	6
74	51	96	88	6
74	64	94	89	6
74	76	93	207	6
74	90	93	50	6
74	103	92	50	6
74	116	94	58	6
74	128	96	54	6
74	141	111	53	6
74	154	78	53	6
74	166	76	52	6
74	180	75	32	6
75	0	32	76	6
75	13	30	76	6
75	26	31	76	6
75	38	32	79	6
75	51	95	85	6
75	64	93	88	6
75	76	94	205	6
75	90	92	50	6
75	103	92	49	6
75	116	93	56	6
75	128	96	54	6
75	141	0	53	6
75	154	75	53	6
75	166	76	51	6
75	180	76	32	6
76	0	32	76	6
76	13	31	76	6
76	26	31	75	6
76	38	31	86	6
76	51	96	86	6
76	64	93	92	6
76	76	93	206	6
76	90	93	50	6
76	103	93	49	6
76	116	92	57	6
76	128	94	54	6
76	141	112	53	6
76	154	78	53	6
76	166	77	51	6
76	180	76	31	6
77	0	32	76	6
77	13	30	76	6
77	26	31	76	6
77	38	32	87	6
77	51	99	86	6
77	64	93	92	6
77	76	92	205	6
77	90	93	50	6
77	103	92	50	6
77	116	93	58	6
77	128	95	54	6
77	141	112	53	6
77	154	78	53	6
77	166	76	50	6
77	180	75	32	6
78	0	32	75	6
78	13	30	76	6
78	26	31	77	6
78	38	32	79	6
78	51	96	86	6
78	64	94	88	6
78	76	93	206	6
78	90	92	51	6
78	103	94	49	6
78	116	94	56	6
78	128	110	55	6
78	141	110	53	6
78	154	78	53	6
78	166	77	51	6
78	180	76	31	6
79	0	32	75	6
79	13	31	75	6
79	26	31	77	6
79	38	31	80	6
79	51	96	87	6
79	64	93	88	6
79	76	93	207	6
79	90	92	50	6
79	103	92	49	6
79	116	94	58	6
79	128	97	55	6
79	141	113	53	6
79	154	79	53	6
79	166	76	51	6
79	180	76	32	6
80	0	32	75	6
80	13	31	75	6
80	26	31	77	6
80	38	31	85	6
80	51	97	87	6
80	64	94	87	6
80	76	93	181	6
80	90	92	50	6
80	103	92	50	6
80	116	94	56	6
80	128	95	54	6
80	141	111	53	6
80	154	77	54	6
80	166	76	51	6
80	180	76	31	6
81	0	32	75	6
81	13	31	76	6
81	26	31	77	6
81	38	31	85	6
81	51	95	86	6
81	64	92	87	6
81	76	93	180	6
81	90	93	50	6
81	103	92	49	6
81	116	94	57	6
81	128	99	54	6
81	141	111	53	6
81	154	78	54	6
81	166	77	51	6
81	180	76	32	6
83	0	32	75	6
83	13	30	75	6
83	26	31	76	6
83	38	31	86	6
83	51	94	85	6
83	64	94	86	6
83	76	92	206	6
83	90	93	50	6
83	103	94	49	6
83	116	94	58	6
83	128	95	54	6
83	141	111	53	6
83	154	78	53	6
83	166	75	50	6
83	180	76	32	6
84	0	31	75	6
84	13	31	75	6
84	26	31	76	6
84	38	31	84	6
84	51	98	87	6
84	64	93	87	6
84	76	92	205	6
84	90	93	50	6
84	103	92	49	6
84	116	94	57	6
84	128	94	54	6
84	141	112	53	6
84	154	78	53	6
84	166	77	51	6
84	180	76	32	6
85	0	32	75	6
85	13	31	75	6
85	26	31	76	6
85	38	31	78	6
85	51	94	88	6
85	64	92	90	6
85	76	94	207	6
85	90	92	50	6
85	103	92	50	6
85	116	94	57	6
85	128	94	54	6
85	141	110	53	6
85	154	78	53	6
85	166	76	51	6
85	180	75	32	6
86	0	32	75	6
86	13	30	75	6
86	26	31	75	6
86	38	32	80	6
86	51	95	88	6
86	64	93	87	6
86	76	93	205	6
86	90	93	50	6
86	103	93	49	6
86	116	93	56	6
86	128	96	55	6
86	141	111	53	6
86	154	79	53	6
86	166	76	51	6
86	180	75	32	6
87	0	31	75	6
87	13	31	76	6
87	26	31	76	6
87	38	32	79	6
87	51	94	87	6
87	64	93	87	6
87	76	92	180	6
87	90	92	50	6
87	103	92	49	6
87	116	93	58	6
87	128	96	54	6
87	141	112	53	6
87	154	78	53	6
87	166	76	51	6
87	180	76	32	6
88	0	32	77	6
88	13	30	75	6
88	26	31	76	6
88	38	31	79	6
88	51	96	87	6
88	64	94	87	6
88	76	92	180	6
88	90	93	50	6
88	103	92	49	6
88	116	92	56	6
88	128	95	54	6
88	141	114	53	6
88	154	78	53	6
88	166	75	51	6
88	180	76	32	6
89	0	32	75	6
89	13	30	76	6
89	26	31	76	6
89	38	31	86	6
89	51	97	86	6
89	64	94	87	6
89	76	92	180	6
89	90	92	50	6
89	103	93	50	6
89	116	93	58	6
89	128	98	55	6
89	141	110	52	6
89	154	79	53	6
89	166	76	52	6
89	180	76	31	6
90	0	32	76	6
90	13	31	75	6
90	26	31	75	6
90	38	32	87	6
90	51	95	86	6
90	64	95	88	6
90	76	92	205	6
90	90	92	50	6
90	103	93	49	6
90	116	95	58	6
90	128	95	54	6
90	141	113	53	6
90	154	80	53	6
90	166	77	51	6
90	180	76	32	6
92	0	32	76	6
92	13	30	76	6
92	26	31	75	6
92	38	31	79	6
92	51	94	86	6
92	64	93	86	6
92	76	92	208	6
92	90	93	50	6
92	103	94	49	6
92	116	93	57	6
92	128	97	55	6
92	141	111	53	6
92	154	78	53	6
92	166	75	51	6
92	180	75	32	6
93	0	32	75	6
93	13	31	75	6
93	26	31	77	6
93	38	31	78	6
93	51	97	86	6
93	64	93	87	6
93	76	92	206	6
93	90	92	50	6
93	103	93	49	6
93	116	93	57	6
93	128	95	55	6
93	141	113	53	6
93	154	79	53	6
93	166	76	51	6
93	180	76	32	6
94	0	32	76	6
94	13	30	75	6
94	26	31	77	6
94	38	31	78	6
94	51	96	88	6
94	64	93	87	6
94	76	93	207	6
94	90	93	50	6
94	103	93	49	6
94	116	93	57	6
94	128	98	55	6
94	141	112	53	6
94	154	79	53	6
94	166	77	51	6
94	180	75	32	6
96	0	27	225	7
96	13	26	110	7
96	26	26	105	7
96	38	26	105	7
96	51	277	104	7
96	64	65	104	7
96	76	63	106	7
96	90	63	81	7
96	103	63	79	7
96	116	65	86	7
96	128	78	77	7
96	141	120	81	7
96	154	228	87	7
96	166	225	141	7
96	180	225	28	7
97	0	28	225	7
97	13	25	112	7
97	26	26	106	7
97	38	27	105	7
97	51	271	105	7
97	64	64	105	7
97	76	64	107	7
97	90	63	80	7
97	103	63	80	7
97	116	65	86	7
97	128	79	78	7
97	141	120	80	7
97	154	226	89	7
97	166	226	142	7
97	180	225	27	7
98	0	28	226	7
98	13	26	88	7
98	26	26	108	7
98	38	26	106	7
98	51	268	105	7
98	64	65	105	7
98	76	64	106	7
98	90	64	79	7
98	103	64	79	7
98	116	64	84	7
98	128	79	78	7
98	141	121	81	7
98	154	226	90	7
98	166	225	0	7
98	180	224	28	7
99	0	28	225	7
99	13	26	111	7
99	26	26	106	7
99	38	26	106	7
99	51	272	105	7
99	64	65	106	7
99	76	63	106	7
99	90	64	79	7
99	103	63	79	7
99	116	64	83	7
99	128	79	78	7
99	141	120	81	7
99	154	228	97	7
99	166	225	0	7
99	180	224	28	7
100	0	28	226	7
100	13	25	108	7
100	26	26	105	7
100	38	26	105	7
100	51	269	105	7
100	64	65	105	7
100	76	63	105	7
100	90	63	80	7
100	103	63	80	7
100	116	65	82	7
100	128	80	78	7
100	141	122	82	7
100	154	340	88	7
100	166	227	143	7
100	180	225	27	7
101	0	28	226	7
101	13	25	111	7
101	26	26	106	7
101	38	27	104	7
101	51	269	104	7
101	64	65	104	7
101	76	63	107	7
101	90	64	79	7
101	103	63	79	7
101	116	65	85	7
101	128	80	79	7
101	141	121	82	7
101	154	228	89	7
101	166	227	0	7
101	180	225	27	7
102	0	27	225	7
102	13	26	92	7
102	26	26	106	7
102	38	26	105	7
102	51	277	104	7
102	64	65	104	7
102	76	64	106	7
102	90	64	80	7
102	103	63	80	7
102	116	65	83	7
102	128	78	78	7
102	141	122	81	7
102	154	229	92	7
102	166	226	0	7
102	180	225	28	7
103	0	27	225	7
103	13	25	108	7
103	26	26	108	7
103	38	26	105	7
103	51	268	104	7
103	64	65	106	7
103	76	63	105	7
103	90	63	79	7
103	103	63	81	7
103	116	65	82	7
103	128	79	78	7
103	141	121	81	7
103	154	227	86	7
103	166	225	142	7
103	180	224	28	7
105	0	27	225	7
105	13	26	108	7
105	26	26	106	7
105	38	26	105	7
105	51	268	104	7
105	64	65	104	7
105	76	64	106	7
105	90	63	79	7
105	103	63	79	7
105	116	65	82	7
105	128	79	78	7
105	141	120	81	7
105	154	228	90	7
105	166	225	111	7
105	180	225	28	7
106	0	28	226	7
106	13	25	108	7
106	26	26	106	7
106	38	26	106	7
106	51	268	104	7
106	64	65	104	7
106	76	63	105	7
106	90	63	80	7
106	103	63	80	7
106	116	64	83	7
106	128	78	78	7
106	141	121	81	7
106	154	227	86	7
106	166	226	142	7
106	180	224	27	7
107	0	27	225	7
107	13	26	110	7
107	26	26	107	7
107	38	26	104	7
107	51	279	104	7
107	64	65	106	7
107	76	64	110	7
107	90	63	79	7
107	103	64	79	7
107	116	65	83	7
107	128	78	79	7
107	141	120	80	7
107	154	227	89	7
107	166	225	143	7
107	180	224	28	7
108	0	28	225	7
108	13	25	110	7
108	26	26	89	7
108	38	26	106	7
108	51	280	104	7
108	64	64	106	7
108	76	64	106	7
108	90	63	80	7
108	103	64	79	7
108	116	64	84	7
108	128	79	78	7
108	141	122	80	7
108	154	227	88	7
108	166	224	140	7
108	180	225	27	7
109	0	28	227	7
109	13	26	224	7
109	26	26	87	7
109	38	26	105	7
109	51	278	104	7
109	64	65	105	7
109	76	63	106	7
109	90	63	79	7
109	103	64	79	7
109	116	64	85	7
109	128	79	78	7
109	141	121	81	7
109	154	226	89	7
109	166	225	0	7
109	180	225	28	7
111	0	85	163	8
111	13	85	163	8
111	26	86	164	8
111	38	87	166	8
111	51	93	194	8
111	64	97	84	8
111	76	99	82	8
111	90	103	79	8
111	103	107	79	8
111	116	131	89	8
111	128	131	115	8
111	141	152	116	8
111	154	164	89	8
111	166	164	87	8
111	180	163	85	8
112	0	86	163	8
112	13	85	163	8
112	26	85	164	8
112	38	86	165	8
112	51	93	193	8
112	64	97	89	8
112	76	99	80	8
112	90	103	79	8
112	103	108	79	8
112	116	130	91	8
112	128	132	116	8
112	141	155	115	8
112	154	167	88	8
112	166	163	87	8
112	180	164	86	8
113	0	86	163	8
113	13	85	163	8
113	26	86	164	8
113	38	87	166	8
113	51	92	195	8
113	64	96	89	8
113	76	99	81	8
113	90	102	80	8
113	103	109	80	8
113	116	130	91	8
113	128	132	116	8
113	141	152	116	8
113	154	165	90	8
113	166	164	88	8
113	180	163	87	8
114	0	87	163	8
114	13	85	115	8
114	26	86	164	8
114	38	87	165	8
114	51	94	195	8
114	64	95	86	8
114	76	99	80	8
114	90	103	78	8
114	103	111	79	8
114	116	130	91	8
114	128	131	116	8
114	141	153	120	8
114	154	166	88	8
114	166	164	88	8
114	180	164	85	8
115	0	85	163	8
115	13	85	163	8
115	26	85	164	8
115	38	86	167	8
115	51	93	198	8
115	64	96	84	8
115	76	99	80	8
115	90	102	80	8
115	103	105	79	8
115	116	130	88	8
115	128	132	116	8
115	141	155	118	8
115	154	166	88	8
115	166	164	88	8
115	180	163	86	8
116	0	87	164	8
116	13	86	163	8
116	26	85	164	8
116	38	86	165	8
116	51	92	86	8
116	64	97	85	8
116	76	97	81	8
116	90	104	79	8
116	103	107	80	8
116	116	130	90	8
116	128	131	117	8
116	141	154	116	8
116	154	165	90	8
116	166	164	91	8
116	180	163	87	8
117	0	87	163	8
117	13	86	163	8
117	26	85	164	8
117	38	86	167	8
117	51	89	196	8
117	64	96	90	8
117	76	102	81	8
117	90	102	80	8
117	103	104	80	8
117	116	130	88	8
117	128	130	118	8
117	141	154	116	8
117	154	166	89	8
117	166	164	86	8
117	180	163	86	8
118	0	85	163	8
118	13	86	163	8
118	26	86	164	8
118	38	86	165	8
118	51	91	194	8
118	64	94	84	8
118	76	101	80	8
118	90	102	80	8
118	103	106	78	8
118	116	129	89	8
118	128	131	115	8
118	141	153	115	8
118	154	165	89	8
118	166	163	86	8
118	180	163	87	8
120	0	86	163	8
120	13	86	163	8
120	26	86	121	8
120	38	86	166	8
120	51	92	90	8
120	64	96	84	8
120	76	98	81	8
120	90	102	79	8
120	103	110	79	8
120	116	130	88	8
120	128	131	116	8
120	141	152	116	8
120	154	165	120	8
120	166	164	86	8
120	180	163	86	8
121	0	87	163	8
121	13	86	163	8
121	26	86	163	8
121	38	87	168	8
121	51	92	195	8
121	64	94	89	8
121	76	99	81	8
121	90	104	79	8
121	103	105	80	8
121	116	129	87	8
121	128	130	116	8
121	141	155	121	8
121	154	166	89	8
121	166	164	87	8
121	180	163	87	8
122	0	86	163	8
122	13	86	163	8
122	26	86	165	8
122	38	87	166	8
122	51	90	194	8
122	64	95	84	8
122	76	97	81	8
122	90	103	78	8
122	103	111	79	8
122	116	130	87	8
122	128	132	120	8
122	141	154	118	8
122	154	166	88	8
122	166	166	87	8
122	180	163	85	8
123	0	86	163	8
123	13	85	163	8
123	26	86	164	8
123	38	87	166	8
123	51	94	89	8
123	64	95	87	8
123	76	100	80	8
123	90	101	78	8
123	103	105	80	8
123	116	130	86	8
123	128	131	116	8
123	141	153	116	8
123	154	166	89	8
123	166	164	86	8
123	180	162	85	8
124	0	86	163	8
124	13	85	166	8
124	26	86	165	8
124	38	87	166	8
124	51	93	196	8
124	64	96	93	8
124	76	99	81	8
124	90	103	80	8
124	103	104	80	8
124	116	131	85	8
124	128	131	115	8
124	141	154	118	8
124	154	167	89	8
124	166	166	86	8
124	180	163	86	8
125	0	87	163	8
125	13	85	163	8
125	26	85	166	8
125	38	87	166	8
125	51	92	198	8
125	64	96	90	8
125	76	99	80	8
125	90	104	78	8
125	103	104	80	8
125	116	130	89	8
125	128	132	116	8
125	141	152	118	8
125	154	165	120	8
125	166	163	86	8
125	180	163	85	8
126	0	87	163	8
126	13	85	163	8
126	26	85	164	8
126	38	86	166	8
126	51	93	193	8
126	64	97	86	8
126	76	98	81	8
126	90	102	78	8
126	103	105	78	8
126	116	131	90	8
126	128	130	115	8
126	141	153	117	8
126	154	166	119	8
126	166	164	88	8
126	180	163	86	8
127	0	87	163	8
127	13	86	163	8
127	26	86	166	8
127	38	86	165	8
127	51	91	197	8
127	64	96	84	8
127	76	97	81	8
127	90	101	79	8
127	103	107	80	8
127	116	129	87	8
127	128	131	117	8
127	141	153	116	8
127	154	168	92	8
127	166	164	87	8
127	180	162	85	8
129	0	85	163	8
129	13	85	163	8
129	26	85	164	8
129	38	87	166	8
129	51	94	201	8
129	64	95	84	8
129	76	101	82	8
129	90	102	79	8
129	103	104	80	8
129	116	129	86	8
129	128	130	116	8
129	141	155	116	8
129	154	166	91	8
129	166	164	88	8
129	180	164	85	8
130	0	86	164	8
130	13	85	164	8
130	26	86	164	8
130	38	86	166	8
130	51	91	194	8
130	64	95	85	8
130	76	97	81	8
130	90	101	80	8
130	103	107	79	8
130	116	130	85	8
130	128	131	116	8
130	141	153	117	8
130	154	166	90	8
130	166	164	87	8
130	180	164	87	8
131	0	85	163	8
131	13	85	163	8
131	26	86	164	8
131	38	87	166	8
131	51	91	196	8
131	64	96	84	8
131	76	97	82	8
131	90	102	80	8
131	103	111	80	8
131	116	129	84	8
131	128	132	116	8
131	141	153	116	8
131	154	165	89	8
131	166	164	88	8
131	180	163	85	8
133	0	81	165	9
133	13	82	166	9
133	26	79	99	9
133	38	80	99	9
133	51	83	97	9
133	64	85	109	9
133	76	102	107	9
133	90	100	57	9
133	103	101	107	9
133	116	100	108	9
133	128	100	112	9
133	141	102	131	9
133	154	105	134	9
133	166	164	84	9
133	180	166	81	9
134	0	81	165	9
134	13	82	167	9
134	26	82	100	9
134	38	79	101	9
134	51	83	100	9
