231	26	155	74	2
231	38	151	76	2
231	51	153	83	2
231	64	0	87	2
231	76	75	101	2
231	90	78	103	2
231	103	102	292	2
231	116	101	292	2
231	128	99	245	2
231	141	97	243	2
231	154	94	0	2
231	166	80	157	2
231	180	75	154	2
233	0	156	77	2
233	13	155	75	2
233	26	153	75	2
233	38	0	76	2
233	51	78	83	2
233	64	95	88	2
233	76	78	90	2
233	90	79	102	2
233	103	101	135	2
233	116	101	337	2
233	128	96	243	2
233	141	97	244	2
233	154	96	243	2
233	166	79	157	2
233	180	75	154	2
234	0	154	76	2
234	13	156	75	2
234	26	153	74	2
234	38	153	76	2
234	51	91	82	2
234	64	98	88	2
234	76	78	102	2
234	90	78	100	2
234	103	103	132	2
234	116	102	293	2
234	128	99	163	2
234	141	98	242	2
234	154	95	0	2
234	166	79	159	2
234	180	77	155	2
235	0	154	75	2
235	13	156	76	2
235	26	154	75	2
235	38	154	76	2
235	51	0	81	2
235	64	76	87	2
235	76	78	103	2
235	90	79	102	2
235	103	104	293	2
235	116	101	293	2
235	128	96	242	2
235	141	101	242	2
235	154	96	0	2
235	166	79	156	2
235	180	75	155	2
236	0	155	76	2
236	13	157	74	2
236	26	154	75	2
236	38	0	75	2
236	51	79	82	2
236	64	94	88	2
236	76	78	102	2
236	90	78	101	2
236	103	103	294	2
236	116	101	297	2
236	128	100	337	2
236	141	98	242	2
236	154	88	0	2
236	166	79	158	2
236	180	75	155	2
237	0	154	75	2
237	13	156	76	2
237	26	153	74	2
237	38	154	77	2
237	51	0	82	2
237	64	77	87	2
237	76	78	102	2
237	90	78	102	2
237	103	102	294	2
237	116	102	293	2
237	128	97	243	2
237	141	99	245	2
237	154	95	244	2
237	166	80	156	2
237	180	75	154	2
238	0	155	76	2
238	13	156	74	2
238	26	155	75	2
238	38	152	75	2
238	51	0	82	2
238	64	76	87	2
238	76	78	102	2
238	90	78	102	2
238	103	103	294	2
238	116	101	292	2
238	128	97	243	2
238	141	96	244	2
238	154	96	245	2
238	166	79	156	2
238	180	76	155	2
239	0	156	75	2
239	13	154	75	2
239	26	153	76	2
239	38	152	76	2
239	51	0	82	2
239	64	77	88	2
239	76	78	96	2
239	90	78	102	2
239	103	103	133	2
239	116	102	293	2
239	128	100	339	2
239	141	98	242	2
239	154	95	0	2
239	166	79	158	2
239	180	77	154	2
240	0	155	76	2
240	13	157	75	2
240	26	154	74	2
240	38	152	75	2
240	51	154	82	2
240	64	91	88	2
240	76	78	102	2
240	90	78	103	2
240	103	109	292	2
240	116	103	294	2
240	128	98	243	2
240	141	99	245	2
240	154	98	160	2
240	166	80	156	2
240	180	75	155	2
