100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	8	4	2	0	0	2	4	8	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	8	4	2	0	0	2	4	8	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	8	4	2	0	0	2	4	8	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	4	8	8	8	8	100	100	100	100	50	50	40	40	40	100
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	2	4	4	4	8	50	50	50	50	50	50	40	40	40	100
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	2	4	8	8	8	8	8	40	40	40	40	100
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	2	4	4	4	4	4	8	8	8	8	8
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4
100	100	100	50	50	50	50	50	50	8	8	8	8	8	8	8	8	8	8	8	8	8	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	8
100	100	100	50	50	50	50	50	50	8	4	4	4	4	4	4	4	4	4	4	4	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	4	8	8	100
100	100	100	50	50	50	50	50	50	8	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	8	8	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	4	4	4	4	4	4	4	4	4	4	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	8	8	8	8	8	8	8	8	8	8	8	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	50	50	50	50	50	50	50	50	50	50	8	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	50	50	50	50	50	50	50	50	50	50	8	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	50	50	50	50	50	50	50	50	50	50	8	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	50	50	50	50	50	50	50	50	50	50	8	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	50	50	50	50	50	50	50	50	50	50	8	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	50	50	50	50	50	50	50	50	50	50	8	8	40	40	50	50	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	4	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	50	50	50	50	50	50	8	4	0	0	0	0	0	0	0	0	0	0	0	0	4	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
8	8	8	8	8	8	8	8	8	8	4	0	0	0	0	0	0	0	0	0	0	0	0	4	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
4	4	4	4	4	4	4	4	4	4	2	0	0	0	0	0	0	0	0	0	0	0	2	4	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	8	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	4	8	8	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
4	4	4	0	0	0	0	0	0	0	2	4	4	4	4	8	8	8	8	8	8	8	8	8	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
8	8	8	4	0	0	4	4	4	4	4	8	8	8	8	8	50	50	50	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	8	8	8	8	8	8	8	8	50	50	50	50	50	50	50	50	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	8	8	8	50	50	50	50	50	50	50	50	50	50	50	50	50	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
