12	17	51	13	35	43
12	17	51	26	35	43
12	17	51	38	89	45
12	17	51	51	90	111
12	17	51	64	89	112
12	17	51	76	94	138
12	17	51	90	124	137
12	17	51	103	161	138
12	17	51	116	162	122
12	17	51	128	198	116
12	17	51	141	49	115
12	17	51	154	50	115
12	17	51	166	44	37
12	17	51	180	43	36
13	17	51	0	35	43
13	17	51	13	35	42
13	17	51	26	35	43
13	17	51	38	89	47
13	17	51	51	89	113
13	17	51	64	90	115
13	17	51	76	92	116
13	17	51	90	125	138
13	17	51	103	162	138
13	17	51	116	163	118
13	17	51	128	198	117
13	17	51	141	49	115
13	17	51	154	48	115
13	17	51	166	44	37
13	17	51	180	43	36
14	17	51	0	35	43
14	17	51	13	35	43
14	17	51	26	37	43
14	17	51	38	90	45
14	17	51	51	91	113
14	17	51	64	90	113
14	17	51	76	97	138
14	17	51	90	125	140
14	17	51	103	162	138
14	17	51	116	163	119
14	17	51	128	192	116
14	17	51	141	49	114
14	17	51	154	49	115
14	17	51	166	44	36
14	17	51	180	43	36
15	17	51	0	36	43
15	17	51	13	35	43
15	17	51	26	36	43
15	17	51	38	88	46
15	17	51	51	89	112
15	17	51	64	89	112
15	17	51	76	92	138
15	17	51	90	125	140
15	17	51	103	161	138
15	17	51	116	165	119
15	17	51	128	199	115
15	17	51	141	48	116
15	17	51	154	49	89
15	17	51	166	44	37
15	17	51	180	43	36
16	17	51	0	35	43
16	17	51	13	35	43
16	17	51	26	35	43
16	17	51	38	90	46
16	17	51	51	90	113
16	17	51	64	91	113
16	17	51	76	91	140
16	17	51	90	127	138
16	17	51	103	162	138
16	17	51	116	163	116
16	17	51	128	199	115
16	17	51	141	49	117
16	17	51	154	50	115
16	17	51	166	44	36
16	17	51	180	43	36
17	17	51	0	36	43
17	17	51	13	35	43
17	17	51	26	36	44
17	17	51	38	89	46
17	17	51	51	90	113
17	17	51	64	91	113
17	17	51	76	90	140
17	17	51	90	127	138
17	17	51	103	161	138
17	17	51	116	163	116
17	17	51	128	199	116
17	17	51	141	50	115
17	17	51	154	49	90
17	17	51	166	44	36
17	17	51	180	43	36
18	17	51	0	36	43
18	17	51	13	35	42
18	17	51	26	36	44
18	17	51	38	90	45
18	17	51	51	90	111
18	17	51	64	89	115
18	17	51	76	94	140
18	17	51	90	125	139
18	17	51	103	161	139
18	17	51	116	162	117
18	17	51	128	198	115
18	17	51	141	49	115
18	17	51	154	50	115
18	17	51	166	44	36
18	17	51	180	43	36
20	17	51	0	36	43
20	17	51	13	36	42
20	17	51	26	36	44
20	17	51	38	88	46
20	17	51	51	91	112
20	17	51	64	90	112
20	17	51	76	90	115
20	17	51	90	124	138
20	17	51	103	162	139
20	17	51	116	164	117
20	17	51	128	198	115
20	17	51	141	49	116
20	17	51	154	49	87
20	17	51	166	43	36
20	17	51	180	43	35
21	17	51	0	35	43
21	17	51	13	35	42
21	17	51	26	36	44
21	17	51	38	88	47
21	17	51	51	90	112
21	17	51	64	90	112
21	17	51	76	90	140
21	17	51	90	124	139
21	17	51	103	161	138
21	17	51	116	163	118
21	17	51	128	198	117
21	17	51	141	48	115
21	17	51	154	49	115
21	17	51	166	44	36
21	17	51	180	43	36
22	17	51	0	35	43
22	17	51	13	35	42
22	17	51	26	36	44
22	17	51	38	89	46
22	17	51	51	91	111
22	17	51	64	90	114
22	17	51	76	91	117
22	17	51	90	125	138
22	17	51	103	162	138
22	17	51	116	163	118
22	17	51	128	202	115
22	17	51	141	48	115
22	17	51	154	49	116
22	17	51	166	44	36
22	17	51	180	43	36
24	51	51	0	48	45
24	51	51	13	68	44
24	51	51	26	69	47
24	51	51	38	69	46
24	51	51	51	74	262
24	51	51	64	91	173
24	51	51	76	109	167
24	51	51	90	109	168
24	51	51	103	133	169
24	51	51	116	196	171
24	51	51	128	177	173
24	51	51	141	153	180
24	51	51	154	148	110
24	51	51	166	46	49
24	51	51	180	45	48
25	51	51	0	48	45
25	51	51	13	68	44
25	51	51	26	69	46
25	51	51	38	70	45
25	51	51	51	100	0
25	51	51	64	110	174
25	51	51	76	110	169
25	51	51	90	132	167
25	51	51	103	134	169
25	51	51	116	135	171
25	51	51	128	178	172
25	51	51	141	152	179
25	51	51	154	146	107
25	51	51	166	46	48
25	51	51	180	45	48
26	51	51	0	48	45
26	51	51	13	68	44
26	51	51	26	69	46
26	51	51	38	69	45
26	51	51	51	101	270
26	51	51	64	114	172
26	51	51	76	108	168
26	51	51	90	112	167
26	51	51	103	134	168
26	51	51	116	180	171
26	51	51	128	177	172
26	51	51	141	150	179
26	51	51	154	146	110
26	51	51	166	46	48
26	51	51	180	45	48
27	51	51	0	48	45
27	51	51	13	68	44
27	51	51	26	69	47
27	51	51	38	69	46
27	51	51	51	73	209
27	51	51	64	92	246
27	51	51	76	107	168
27	51	51	90	110	168
27	51	51	103	133	168
27	51	51	116	137	171
27	51	51	128	177	174
27	51	51	141	153	181
27	51	51	154	149	88
27	51	51	166	45	48
27	51	51	180	45	49
28	51	51	0	48	45
28	51	51	13	69	44
28	51	51	26	69	46
28	51	51	38	70	46
28	51	51	51	74	209
28	51	51	64	111	174
28	51	51	76	107	168
28	51	51	90	111	167
28	51	51	103	133	169
28	51	51	116	135	172
28	51	51	128	178	174
28	51	51	141	180	137
28	51	51	154	146	107
28	51	51	166	46	49
28	51	51	180	45	48
29	51	51	0	47	45
29	51	51	13	69	44
29	51	51	26	69	46
29	51	51	38	69	45
29	51	51	51	74	0
29	51	51	64	110	172
29	51	51	76	110	169
29	51	51	90	110	167
29	51	51	103	133	167
29	51	51	116	136	171
29	51	51	128	178	173
29	51	51	141	150	177
29	51	51	154	146	108
29	51	51	166	45	48
29	51	51	180	45	48
30	51	51	0	48	45
30	51	51	13	68	45
30	51	51	26	68	46
30	51	51	38	70	46
30	51	51	51	91	274
30	51	51	64	110	173
30	51	51	76	108	169
30	51	51	90	110	169
30	51	51	103	136	168
30	51	51	116	137	171
30	51	51	128	177	174
30	51	51	141	153	180
30	51	51	154	146	108
30	51	51	166	46	48
30	51	51	180	45	48
31	51	51	0	48	45
31	51	51	13	68	45
31	51	51	26	68	46
31	51	51	38	69	46
31	51	51	51	74	248
31	51	51	64	102	173
31	51	51	76	108	169
31	51	51	90	108	168
31	51	51	103	133	167
31	51	51	116	135	172
31	51	51	128	177	172
31	51	51	141	150	180
31	51	51	154	147	108
31	51	51	166	46	48
31	51	51	180	45	48
32	51	51	0	48	45
32	51	51	13	69	45
32	51	51	26	68	46
32	51	51	38	70	47
32	51	51	51	90	260
32	51	51	64	93	173
32	51	51	76	109	169
32	51	51	90	110	167
32	51	51	103	133	168
32	51	51	116	197	174
32	51	51	128	178	173
32	51	51	141	154	179
32	51	51	154	146	108
32	51	51	166	46	48
32	51	51	180	45	48
33	51	51	0	48	45
33	51	51	13	68	45
33	51	51	26	68	46
33	51	51	38	70	46
33	51	51	51	101	0
33	51	51	64	113	172
33	51	51	76	107	169
33	51	51	90	112	168
33	51	51	103	134	169
33	51	51	116	178	171
33	51	51	128	177	173
33	51	51	141	152	179
33	51	51	154	149	109
33	51	51	166	46	48
33	51	51	180	45	48
34	51	51	0	48	45
34	51	51	13	68	44
34	51	51	26	68	46
34	51	51	38	69	46
34	51	51	51	102	270
34	51	51	64	102	172
34	51	51	76	108	168
34	51	51	90	110	167
34	51	51	103	133	168
34	51	51	116	135	170
34	51	51	128	177	173
34	51	51	141	152	179
34	51	51	154	148	109
34	51	51	166	46	48
34	51	51	180	45	49
35	51	51	0	47	44
35	51	51	13	69	44
35	51	51	26	68	46
35	51	51	38	69	46
35	51	51	51	102	262
35	51	51	64	112	173
35	51	51	76	108	168
35	51	51	90	109	168
35	51	51	103	134	169
35	51	51	116	180	171
35	51	51	128	178	172
35	51	51	141	152	179
35	51	51	154	147	111
35	51	51	166	45	48
35	51	51	180	45	48
36	51	51	0	48	45
36	51	51	13	69	44
36	51	51	26	69	46
36	51	51	38	69	46
36	51	51	51	100	0
36	51	51	64	110	173
36	51	51	76	107	169
36	51	51	90	109	168
36	51	51	103	134	169
36	51	51	116	137	170
36	51	51	128	179	180
36	51	51	141	150	180
36	51	51	154	147	110
36	51	51	166	46	48
36	51	51	180	45	49
38	51	51	0	47	45
38	51	51	13	68	44
38	51	51	26	68	46
38	51	51	38	69	46
38	51	51	51	91	270
38	51	51	64	111	246
38	51	51	76	107	169
38	51	51	90	109	167
38	51	51	103	133	169
38	51	51	116	135	170
38	51	51	128	177	173
38	51	51	141	149	179
38	51	51	154	147	107
38	51	51	166	46	48
38	51	51	180	45	48
39	51	51	0	47	45
39	51	51	13	69	44
39	51	51	26	69	46
39	51	51	38	70	47
39	51	51	51	74	0
39	51	51	64	110	174
39	51	51	76	109	169
39	51	51	90	109	168
39	51	51	103	133	169
39	51	51	116	137	174
39	51	51	128	179	175
39	51	51	141	151	179
39	51	51	154	146	113
39	51	51	166	46	48
39	51	51	180	45	48
40	51	51	0	48	45
40	51	51	13	69	44
40	51	51	26	68	46
40	51	51	38	69	46
40	51	51	51	74	270
40	51	51	64	93	172
40	51	51	76	112	169
40	51	51	90	108	170
40	51	51	103	133	170
40	51	51	116	136	170
40	51	51	128	177	173
40	51	51	141	152	179
40	51	51	154	147	108
40	51	51	166	46	48
40	51	51	180	45	49
41	51	51	0	48	45
41	51	51	13	69	45
41	51	51	26	69	46
41	51	51	38	69	47
41	51	51	51	74	183
41	51	51	64	109	246
41	51	51	76	108	169
41	51	51	90	111	169
41	51	51	103	133	169
41	51	51	116	137	170
41	51	51	128	179	175
41	51	51	141	177	181
41	51	51	154	147	108
41	51	51	166	46	49
41	51	51	180	45	49
42	51	51	0	47	45
42	51	51	13	68	44
42	51	51	26	68	46
42	51	51	38	69	47
42	51	51	51	92	261
42	51	51	64	102	246
42	51	51	76	107	171
42	51	51	90	110	167
42	51	51	103	134	169
42	51	51	116	137	173
42	51	51	128	178	172
42	51	51	141	150	179
42	51	51	154	147	109
42	51	51	166	46	48
42	51	51	180	45	49
43	51	51	0	47	45
43	51	51	13	69	44
43	51	51	26	68	46
43	51	51	38	70	46
43	51	51	51	100	0
43	51	51	64	103	175
43	51	51	76	108	168
43	51	51	90	111	168
43	51	51	103	134	168
43	51	51	116	139	172
43	51	51	128	179	173
43	51	51	141	152	179
43	51	51	154	149	107
43	51	51	166	46	49
43	51	51	180	45	49
44	51	51	0	47	45
44	51	51	13	68	44
44	51	51	26	69	46
44	51	51	38	70	46
44	51	51	51	73	209
44	51	51	64	110	176
44	51	51	76	107	169
44	51	51	90	109	169
44	51	51	103	134	169
44	51	51	116	136	170
44	51	51	128	177	172
44	51	51	141	149	179
44	51	51	154	148	108
44	51	51	166	46	48
44	51	51	180	45	48
46	85	51	0	61	45
46	85	51	13	60	46
46	85	51	26	61	46
46	85	51	38	61	49
46	85	51	51	62	61
46	85	51	64	103	64
46	85	51	76	96	202
46	85	51	90	103	200
46	85	51	103	104	199
46	85	51	116	164	130
46	85	51	128	166	69
46	85	51	141	142	69
46	85	51	154	140	82
46	85	51	166	46	62
46	85	51	180	46	60
47	85	51	0	61	45
47	85	51	13	60	46
47	85	51	26	60	46
47	85	51	38	61	50
47	85	51	51	62	63
47	85	51	64	102	275
47	85	51	76	104	200
47	85	51	90	102	200
47	85	51	103	105	199
47	85	51	116	165	85
47	85	51	128	144	69
47	85	51	141	141	69
47	85	51	154	140	82
47	85	51	166	47	63
47	85	51	180	46	60
48	85	51	0	61	46
48	85	51	13	61	46
48	85	51	26	60	46
48	85	51	38	60	50
48	85	51	51	62	62
48	85	51	64	104	210
48	85	51	76	105	200
48	85	51	90	103	199
48	85	51	103	106	201
48	85	51	116	164	130
48	85	51	128	145	70
48	85	51	141	143	69
48	85	51	154	140	82
48	85	51	166	46	62
48	85	51	180	46	60
49	85	51	0	61	46
49	85	51	13	61	45
49	85	51	26	60	46
49	85	51	38	61	49
49	85	51	51	63	62
49	85	51	64	103	276
49	85	51	76	96	205
49	85	51	90	104	201
49	85	51	103	108	200
49	85	51	116	164	127
49	85	51	128	144	70
49	85	51	141	142	69
49	85	51	154	140	82
49	85	51	166	47	63
49	85	51	180	46	61
50	85	51	0	62	46
50	85	51	13	60	45
50	85	51	26	61	46
50	85	51	38	61	61
50	85	51	51	63	61
50	85	51	64	105	273
50	85	51	76	103	204
50	85	51	90	103	200
50	85	51	103	105	200
50	85	51	116	165	129
50	85	51	128	144	89
50	85	51	141	141	69
50	85	51	154	140	82
50	85	51	166	46	62
50	85	51	180	46	60
51	85	51	0	61	45
51	85	51	13	60	45
51	85	51	26	61	46
51	85	51	38	61	49
51	85	51	51	62	61
51	85	51	64	104	66
51	85	51	76	102	205
51	85	51	90	105	200
51	85	51	103	106	200
51	85	51	116	107	130
51	85	51	128	143	70
51	85	51	141	143	70
51	85	51	154	140	82
51	85	51	166	47	61
51	85	51	180	46	60
52	85	51	0	61	46
52	85	51	13	60	45
52	85	51	26	61	46
52	85	51	38	60	48
52	85	51	51	62	61
52	85	51	64	105	65
52	85	51	76	97	204
52	85	51	90	104	200
52	85	51	103	104	199
52	85	51	116	167	130
52	85	51	128	143	86
52	85	51	141	142	69
52	85	51	154	140	82
52	85	51	166	47	63
52	85	51	180	46	61
53	85	51	0	61	46
53	85	51	13	60	45
53	85	51	26	60	46
53	85	51	38	61	62
53	85	51	51	62	62
53	85	51	64	102	215
53	85	51	76	98	204
53	85	51	90	104	200
53	85	51	103	105	199
53	85	51	116	165	89
53	85	51	128	165	93
53	85	51	141	143	69
53	85	51	154	140	82
53	85	51	166	46	62
53	85	51	180	46	60
54	85	51	0	61	46
54	85	51	13	60	45
54	85	51	26	61	46
54	85	51	38	60	49
54	85	51	51	63	62
54	85	51	64	103	233
54	85	51	76	96	204
54	85	51	90	103	203
54	85	51	103	108	199
54	85	51	116	165	97
54	85	51	128	165	70
54	85	51	141	141	70
54	85	51	154	140	82
54	85	51	166	46	62
54	85	51	180	46	61
56	85	51	0	61	46
56	85	51	13	60	46
56	85	51	26	60	46
56	85	51	38	60	49
56	85	51	51	63	62
56	85	51	64	104	66
56	85	51	76	96	205
56	85	51	90	102	199
56	85	51	103	105	200
56	85	51	116	166	87
56	85	51	128	144	91
56	85	51	141	143	81
56	85	51	154	140	82
56	85	51	166	46	61
56	85	51	180	46	60
57	85	51	0	61	46
57	85	51	13	60	46
57	85	51	26	60	46
57	85	51	38	60	49
57	85	51	51	62	63
57	85	51	64	104	65
57	85	51	76	103	205
57	85	51	90	103	199
57	85	51	103	104	199
57	85	51	116	165	85
57	85	51	128	145	68
57	85	51	141	143	69
57	85	51	154	142	81
57	85	51	166	46	62
57	85	51	180	45	60
58	85	51	0	61	46
58	85	51	13	61	45
58	85	51	26	60	46
58	85	51	38	61	49
58	85	51	51	62	62
58	85	51	64	103	207
58	85	51	76	95	205
58	85	51	90	104	200
58	85	51	103	106	200
58	85	51	116	165	129
58	85	51	128	165	69
58	85	51	141	141	69
58	85	51	154	140	82
58	85	51	166	46	62
58	85	51	180	46	60
59	85	51	0	61	45
59	85	51	13	60	45
59	85	51	26	61	46
59	85	51	38	61	61
59	85	51	51	62	61
59	85	51	64	103	63
59	85	51	76	96	200
59	85	51	90	103	200
59	85	51	103	104	201
59	85	51	116	165	128
59	85	51	128	145	90
59	85	51	141	142	69
59	85	51	154	140	82
59	85	51	166	46	62
59	85	51	180	46	61
60	85	51	0	61	46
60	85	51	13	60	45
60	85	51	26	61	46
60	85	51	38	60	62
60	85	51	51	63	63
60	85	51	64	104	65
60	85	51	76	105	204
60	85	51	90	103	199
60	85	51	103	105	201
60	85	51	116	165	128
60	85	51	128	145	91
60	85	51	141	142	69
60	85	51	154	142	82
60	85	51	166	46	62
60	85	51	180	46	60
61	85	51	0	62	45
61	85	51	13	60	45
61	85	51	26	61	46
61	85	51	38	61	49
61	85	51	51	62	61
61	85	51	64	104	65
61	85	51	76	103	206
61	85	51	90	104	200
61	85	51	103	106	200
61	85	51	116	165	92
61	85	51	128	144	91
61	85	51	141	142	69
61	85	51	154	140	82
61	85	51	166	47	62
61	85	51	180	46	60
62	85	51	0	61	46
62	85	51	13	60	45
62	85	51	26	60	46
62	85	51	38	60	61
62	85	51	51	63	61
62	85	51	64	103	213
62	85	51	76	102	204
62	85	51	90	104	199
62	85	51	103	105	200
62	85	51	116	164	84
62	85	51	128	142	86
62	85	51	141	143	69
62	85	51	154	143	82
62	85	51	166	46	62
62	85	51	180	46	60
63	85	51	0	61	45
63	85	51	13	61	46
63	85	51	26	60	46
63	85	51	38	60	49
63	85	51	51	63	63
63	85	51	64	104	216
63	85	51	76	104	205
63	85	51	90	102	200
63	85	51	103	106	199
63	85	51	116	165	96
63	85	51	128	165	69
63	85	51	141	143	69
63	85	51	154	140	81
63	85	51	166	46	62
63	85	51	180	46	60
64	85	51	0	61	46
64	85	51	13	60	46
64	85	51	26	61	46
64	85	51	38	61	62
64	85	51	51	63	61
64	85	51	64	105	64
64	85	51	76	96	206
64	85	51	90	104	199
64	85	51	103	105	200
64	85	51	116	165	126
64	85	51	128	144	90
64	85	51	141	143	81
64	85	51	154	142	82
64	85	51	166	46	62
64	85	51	180	46	60
65	85	51	0	61	46
65	85	51	13	60	45
65	85	51	26	61	47
65	85	51	38	60	50
65	85	51	51	62	61
65	85	51	64	105	64
65	85	51	76	105	200
65	85	51	90	103	198
65	85	51	103	104	201
65	85	51	116	165	87
65	85	51	128	165	69
65	85	51	141	141	69
65	85	51	154	140	82
65	85	51	166	46	62
65	85	51	180	46	61
66	85	51	0	61	46
66	85	51	13	60	45
66	85	51	26	60	46
66	85	51	38	61	49
66	85	51	51	62	62
66	85	51	64	103	273
66	85	51	76	102	205
66	85	51	90	105	199
66	85	51	103	104	201
66	85	51	116	165	85
66	85	51	128	145	86
66	85	51	141	141	69
66	85	51	154	142	82
66	85	51	166	46	62
66	85	51	180	46	60
70	119	51	0	57	193
70	119	51	13	56	89
70	119	51	26	56	147
70	119	51	38	57	87
70	119	51	51	59	85
70	119	51	64	79	85
70	119	51	76	80	85
70	119	51	90	81	87
70	119	51	103	106	88
70	119	51	116	135	91
70	119	51	128	133	89
70	119	51	141	137	91
70	119	51	154	139	91
70	119	51	166	195	58
70	119	51	180	194	56
71	119	51	0	57	194
71	119	51	13	56	89
71	119	51	26	56	146
71	119	51	38	56	88
71	119	51	51	59	85
71	119	51	64	79	85
71	119	51	76	79	84
71	119	51	90	82	86
71	119	51	103	106	90
71	119	51	116	135	89
71	119	51	128	134	92
71	119	51	141	139	92
71	119	51	154	138	90
71	119	51	166	195	58
71	119	51	180	194	56
72	119	51	0	57	195
72	119	51	13	56	195
72	119	51	26	56	88
72	119	51	38	56	89
72	119	51	51	59	86
72	119	51	64	79	84
72	119	51	76	79	85
72	119	51	90	82	87
72	119	51	103	106	90
72	119	51	116	135	91
72	119	51	128	134	89
72	119	51	141	138	91
72	119	51	154	138	91
72	119	51	166	194	58
72	119	51	180	194	56
73	119	51	0	57	195
73	119	51	13	56	90
73	119	51	26	56	92
73	119	51	38	56	86
73	119	51	51	59	85
73	119	51	64	79	84
73	119	51	76	79	85
73	119	51	90	81	85
73	119	51	103	104	172
73	119	51	116	135	91
73	119	51	128	134	91
73	119	51	141	140	92
73	119	51	154	138	90
73	119	51	166	195	58
73	119	51	180	194	56
74	119	51	0	57	193
74	119	51	13	56	87
74	119	51	26	56	147
74	119	51	38	56	87
74	119	51	51	58	86
74	119	51	64	79	84
74	119	51	76	79	85
74	119	51	90	81	85
74	119	51	103	108	88
74	119	51	116	134	90
74	119	51	128	136	90
74	119	51	141	139	90
74	119	51	154	138	90
74	119	51	166	195	58
74	119	51	180	194	57
75	119	51	0	58	194
75	119	51	13	56	86
75	119	51	26	56	146
75	119	51	38	56	87
75	119	51	51	59	86
75	119	51	64	79	84
75	119	51	76	80	84
75	119	51	90	80	85
75	119	51	103	96	86
75	119	51	116	134	90
75	119	51	128	135	90
75	119	51	141	138	91
75	119	51	154	138	92
75	119	51	166	195	58
75	119	51	180	194	57
76	119	51	0	57	194
76	119	51	13	56	194
76	119	51	26	56	88
76	119	51	38	57	91
76	119	51	51	59	85
76	119	51	64	80	85
76	119	51	76	80	84
76	119	51	90	81	87
76	119	51	103	101	90
76	119	51	116	134	91
76	119	51	128	134	91
76	119	51	141	138	90
76	119	51	154	140	91
76	119	51	166	194	58
76	119	51	180	195	56
77	119	51	0	57	194
77	119	51	13	56	193
77	119	51	26	56	87
77	119	51	38	56	86
77	119	51	51	59	85
77	119	51	64	79	84
77	119	51	76	79	84
77	119	51	90	80	86
77	119	51	103	99	91
77	119	51	116	135	90
77	119	51	128	135	90
77	119	51	141	138	91
77	119	51	154	139	91
77	119	51	166	195	58
77	119	51	180	194	57
78	119	51	0	57	194
78	119	51	13	56	194
78	119	51	26	56	86
78	119	51	38	56	90
78	119	51	51	58	85
78	119	51	64	79	84
78	119	51	76	80	85
78	119	51	90	81	86
78	119	51	103	107	89
78	119	51	116	134	93
78	119	51	128	134	93
78	119	51	141	138	89
78	119	51	154	138	91
78	119	51	166	195	58
78	119	51	180	195	56
79	119	51	0	57	194
79	119	51	13	56	122
79	119	51	26	56	91
79	119	51	38	57	86
79	119	51	51	59	86
79	119	51	64	80	85
79	119	51	76	80	84
79	119	51	90	81	85
79	119	51	103	106	88
79	119	51	116	136	90
79	119	51	128	134	90
79	119	51	141	138	89
79	119	51	154	138	89
79	119	51	166	194	58
79	119	51	180	194	56
80	119	51	0	57	194
80	119	51	13	56	193
80	119	51	26	56	88
80	119	51	38	57	91
80	119	51	51	59	85
80	119	51	64	80	85
80	119	51	76	80	85
80	119	51	90	81	86
80	119	51	103	109	86
80	119	51	116	135	91
80	119	51	128	135	90
80	119	51	141	139	91
80	119	51	154	138	90
80	119	51	166	194	59
80	119	51	180	194	56
81	119	51	0	57	194
81	119	51	13	56	193
81	119	51	26	56	88
81	119	51	38	56	89
81	119	51	51	58	85
81	119	51	64	79	84
81	119	51	76	80	85
81	119	51	90	81	86
81	119	51	103	106	88
81	119	51	116	134	89
81	119	51	128	134	91
81	119	51	141	137	90
81	119	51	154	141	92
81	119	51	166	196	58
81	119	51	180	194	57
82	119	51	0	58	196
82	119	51	13	56	88
82	119	51	26	56	87
82	119	51	38	56	91
82	119	51	51	58	86
82	119	51	64	79	84
82	119	51	76	80	84
82	119	51	90	80	87
82	119	51	103	99	88
82	119	51	116	136	89
82	119	51	128	134	89
82	119	51	141	142	90
82	119	51	154	138	89
82	119	51	166	194	58
82	119	51	180	194	56
83	119	51	0	57	195
83	119	51	13	56	193
83	119	51	26	56	86
83	119	51	38	56	145
83	119	51	51	58	86
83	119	51	64	79	85
83	119	51	76	80	85
83	119	51	90	80	85
83	119	51	103	104	87
83	119	51	116	134	90
83	119	51	128	135	94
83	119	51	141	138	90
83	119	51	154	137	90
83	119	51	166	194	58
83	119	51	180	194	57
84	119	51	0	57	194
84	119	51	13	56	194
84	119	51	26	56	86
84	119	51	38	56	86
84	119	51	51	58	85
84	119	51	64	79	84
84	119	51	76	79	85
84	119	51	90	81	87
84	119	51	103	104	87
84	119	51	116	136	89
84	119	51	128	134	90
84	119	51	141	137	92
84	119	51	154	141	91
84	119	51	166	194	59
84	119	51	180	194	56
85	119	51	0	57	194
85	119	51	13	56	88
85	119	51	26	56	90
85	119	51	38	56	91
85	119	51	51	59	85
85	119	51	64	79	84
85	119	51	76	80	85
85	119	51	90	80	85
85	119	51	103	105	88
85	119	51	116	134	88
85	119	51	128	136	90
85	119	51	141	141	91
85	119	51	154	139	91
85	119	51	166	194	59
85	119	51	180	195	56
86	119	51	0	57	194
86	119	51	13	56	194
86	119	51	26	56	146
86	119	51	38	56	88
86	119	51	51	58	85
86	119	51	64	79	85
86	119	51	76	80	85
86	119	51	90	81	86
86	119	51	103	105	88
86	119	51	116	134	90
86	119	51	128	134	91
86	119	51	141	139	93
86	119	51	154	138	92
86	119	51	166	194	58
86	119	51	180	193	56
88	119	51	0	57	195
88	119	51	13	56	193
88	119	51	26	56	89
88	119	51	38	56	86
88	119	51	51	58	85
88	119	51	64	79	85
88	119	51	76	80	85
88	119	51	90	81	85
88	119	51	103	95	87
88	119	51	116	134	89
88	119	51	128	134	90
